0.244444,-0.674419,0.222222,-0.674419
0.222222,-0.674419,0.222222,-0.668605
0.222222,-0.668605,0.244444,-0.668605
0.244444,-0.668605,0.244444,-0.674419
0.244444,-0.674419,0.222222,-0.674419
0.222222,-0.674419,0.222222,-0.668605
0.222222,-0.668605,0.222222,-0.674419
0.222222,-0.674419,0.177778,-0.674419
0.177778,-0.674419,0.177778,-0.668605
0.177778,-0.668605,0.133333,-0.668605
0.133333,-0.668605,0.133333,-0.482558
0.133333,-0.482558,0.155556,-0.482558
0.155556,-0.482558,0.155556,-0.488372
0.155556,-0.488372,0.133333,-0.488372
0.133333,-0.488372,0.133333,-0.482558
0.133333,-0.482558,0.155556,-0.482558
0.155556,-0.482558,0.155556,-0.488372
0.155556,-0.488372,0.133333,-0.488372
0.133333,-0.488372,0.133333,-0.482558
0.133333,-0.482558,0.155556,-0.482558
0.155556,-0.482558,0.133333,-0.482558
0.133333,-0.482558,0.133333,-0.465116
0.133333,-0.465116,0.155556,-0.465116
0.155556,-0.465116,0.155556,-0.459302
0.155556,-0.459302,0.133333,-0.459302
0.133333,-0.459302,0.133333,-0.395349
0.133333,-0.395349,0.266667,-0.395349
0.266667,-0.395349,0.266667,-0.401163
0.266667,-0.401163,0.600000,-0.401163
0.600000,-0.401163,0.600000,-0.412791
0.600000,-0.412791,0.666667,-0.412791
0.666667,-0.412791,0.666667,-0.406977
0.666667,-0.406977,0.711111,-0.406977
0.711111,-0.406977,0.711111,-0.412791
0.711111,-0.412791,0.688889,-0.412791
0.688889,-0.412791,0.688889,-0.406977
0.688889,-0.406977,0.711111,-0.406977
0.711111,-0.406977,0.711111,-0.412791
0.711111,-0.412791,0.733333,-0.412791
0.733333,-0.412791,0.711111,-0.412791
0.711111,-0.412791,0.711111,-0.401163
0.711111,-0.401163,0.777778,-0.401163
0.777778,-0.401163,0.777778,-0.412791
0.777778,-0.412791,0.866667,-0.412791
0.866667,-0.412791,0.866667,-0.424419
0.866667,-0.424419,0.844444,-0.424419
0.844444,-0.424419,0.844444,-0.418605
0.844444,-0.418605,0.866667,-0.418605
0.866667,-0.418605,0.866667,-0.424419
0.866667,-0.424419,0.844444,-0.424419
0.844444,-0.424419,0.844444,-0.418605
0.844444,-0.418605,0.866667,-0.418605
0.866667,-0.418605,0.866667,-0.424419
0.866667,-0.424419,0.844444,-0.424419
0.844444,-0.424419,0.844444,-0.430233
0.844444,-0.430233,0.866667,-0.430233
0.866667,-0.430233,0.866667,-0.418605
0.866667,-0.418605,0.888889,-0.418605
0.888889,-0.418605,0.888889,-0.424419
0.888889,-0.424419,0.866667,-0.424419
0.866667,-0.424419,0.866667,-0.418605
0.866667,-0.418605,0.911111,-0.418605
0.911111,-0.418605,0.911111,-0.424419
0.911111,-0.424419,0.911111,-0.418605
0.911111,-0.418605,0.866667,-0.418605
0.866667,-0.418605,0.866667,-0.395349
0.866667,-0.395349,0.888889,-0.395349
0.888889,-0.395349,0.888889,-0.389535
0.888889,-0.389535,0.866667,-0.389535
0.866667,-0.389535,0.866667,-0.337209
0.866667,-0.337209,0.888889,-0.337209
0.888889,-0.337209,0.888889,-0.319767
0.888889,-0.319767,0.866667,-0.319767
0.866667,-0.319767,0.866667,-0.308140
0.866667,-0.308140,0.888889,-0.308140
0.888889,-0.308140,0.888889,-0.226744
0.888889,-0.226744,0.866667,-0.226744
0.866667,-0.226744,0.866667,-0.232558
0.866667,-0.232558,0.777778,-0.232558
0.777778,-0.232558,0.777778,-0.238372
0.777778,-0.238372,0.711111,-0.238372
0.711111,-0.238372,0.711111,-0.232558
0.711111,-0.232558,0.688889,-0.232558
0.688889,-0.232558,0.688889,-0.226744
0.688889,-0.226744,0.622222,-0.226744
0.622222,-0.226744,0.622222,-0.238372
0.622222,-0.238372,0.133333,-0.238372
0.133333,-0.238372,0.133333,-0.220930
0.133333,-0.220930,0.155556,-0.220930
0.155556,-0.220930,0.155556,-0.081395
0.155556,-0.081395,0.177778,-0.081395
0.177778,-0.081395,0.177778,-0.075581
0.177778,-0.075581,0.155556,-0.075581
0.155556,-0.075581,0.155556,-0.058140
0.155556,-0.058140,0.177778,-0.058140
0.177778,-0.058140,0.177778,-0.052326
0.177778,-0.052326,0.155556,-0.052326
0.155556,-0.052326,0.155556,0.005814
0.155556,0.005814,0.177778,0.005814
0.177778,0.005814,0.177778,0.011628
0.177778,0.011628,0.333333,0.011628
0.333333,0.011628,0.333333,0.005814
0.333333,0.005814,0.577778,0.005814
0.577778,0.005814,0.577778,0.017442
0.577778,0.017442,1.000000,0.017442
1.000000,0.017442,1.000000,0.029070
1.000000,0.029070,0.977778,0.029070
0.977778,0.029070,0.977778,0.040698
0.977778,0.040698,1.000000,0.040698
1.000000,0.040698,1.000000,0.052326
1.000000,0.052326,0.977778,0.052326
0.977778,0.052326,0.977778,0.069767
0.977778,0.069767,1.000000,0.069767
1.000000,0.069767,1.000000,0.075581
1.000000,0.075581,0.977778,0.075581
0.977778,0.075581,0.977778,0.093023
0.977778,0.093023,1.000000,0.093023
1.000000,0.093023,1.000000,0.098837
1.000000,0.098837,0.977778,0.098837
0.977778,0.098837,0.977778,0.116279
0.977778,0.116279,1.000000,0.116279
1.000000,0.116279,1.000000,0.122093
1.000000,0.122093,0.977778,0.122093
0.977778,0.122093,0.977778,0.139535
0.977778,0.139535,1.000000,0.139535
1.000000,0.139535,1.000000,0.145349
1.000000,0.145349,0.977778,0.145349
0.977778,0.145349,0.977778,0.162791
0.977778,0.162791,1.000000,0.162791
1.000000,0.162791,1.000000,0.168605
1.000000,0.168605,0.977778,0.168605
0.977778,0.168605,0.977778,0.186047
0.977778,0.186047,1.000000,0.186047
1.000000,0.186047,1.000000,0.191860
1.000000,0.191860,0.977778,0.191860
0.977778,0.191860,0.977778,0.203488
0.977778,0.203488,1.000000,0.203488
1.000000,0.203488,1.000000,0.220930
1.000000,0.220930,0.977778,0.220930
0.977778,0.220930,0.977778,0.232558
0.977778,0.232558,1.000000,0.232558
1.000000,0.232558,1.000000,0.290698
1.000000,0.290698,0.955556,0.290698
0.955556,0.290698,0.955556,0.296512
0.955556,0.296512,0.933333,0.296512
0.933333,0.296512,0.933333,0.290698
0.933333,0.290698,0.888889,0.290698
0.888889,0.290698,0.888889,0.296512
0.888889,0.296512,0.711111,0.296512
0.711111,0.296512,0.711111,0.267442
0.711111,0.267442,0.733333,0.267442
0.733333,0.267442,0.733333,0.261628
0.733333,0.261628,0.755556,0.261628
0.755556,0.261628,0.755556,0.255814
0.755556,0.255814,0.777778,0.255814
0.777778,0.255814,0.777778,0.226744
0.777778,0.226744,0.888889,0.226744
0.888889,0.226744,0.888889,0.197674
0.888889,0.197674,0.844444,0.197674
0.844444,0.197674,0.844444,0.186047
0.844444,0.186047,0.888889,0.186047
0.888889,0.186047,0.888889,0.104651
0.888889,0.104651,0.777778,0.104651
0.777778,0.104651,0.777778,0.081395
0.777778,0.081395,0.755556,0.081395
0.755556,0.081395,0.755556,0.069767
0.755556,0.069767,0.733333,0.069767
0.733333,0.069767,0.733333,0.063953
0.733333,0.063953,0.711111,0.063953
0.711111,0.063953,0.711111,0.058140
0.711111,0.058140,0.666667,0.058140
0.666667,0.058140,0.711111,0.058140
0.711111,0.058140,0.711111,0.034884
0.711111,0.034884,0.533333,0.034884
0.533333,0.034884,0.533333,0.040698
0.533333,0.040698,0.488889,0.040698
0.488889,0.040698,0.488889,0.034884
0.488889,0.034884,0.444444,0.034884
0.444444,0.034884,0.444444,0.069767
0.444444,0.069767,0.422222,0.069767
0.422222,0.069767,0.422222,0.034884
0.422222,0.034884,0.355556,0.034884
0.355556,0.034884,0.355556,0.052326
0.355556,0.052326,0.333333,0.052326
0.333333,0.052326,0.333333,0.023256
0.333333,0.023256,0.177778,0.023256
0.177778,0.023256,0.177778,0.029070
0.177778,0.029070,0.155556,0.029070
0.155556,0.029070,0.155556,0.069767
0.155556,0.069767,0.111111,0.069767
0.111111,0.069767,0.111111,0.081395
0.111111,0.081395,0.133333,0.081395
0.133333,0.081395,0.133333,0.075581
0.133333,0.075581,0.111111,0.075581
0.111111,0.075581,0.111111,0.081395
0.111111,0.081395,0.133333,0.081395
0.133333,0.081395,0.133333,0.075581
0.133333,0.075581,0.111111,0.075581
0.111111,0.075581,0.111111,0.081395
0.111111,0.081395,0.177778,0.081395
0.177778,0.081395,-0.022222,0.081395
-0.022222,0.081395,-0.022222,-0.005814
-0.022222,-0.005814,0.000000,-0.005814
0.000000,-0.005814,0.000000,-0.011628
0.000000,-0.011628,0.066667,-0.011628
0.066667,-0.011628,0.066667,-0.122093
0.066667,-0.122093,0.044444,-0.122093
0.044444,-0.122093,0.044444,-0.127907
0.044444,-0.127907,0.066667,-0.127907
0.066667,-0.127907,0.066667,-0.197674
0.066667,-0.197674,0.044444,-0.197674
0.044444,-0.197674,0.044444,-0.203488
0.044444,-0.203488,0.066667,-0.203488
0.066667,-0.203488,0.066667,-0.238372
0.066667,-0.238372,0.022222,-0.238372
0.022222,-0.238372,0.022222,-0.226744
0.022222,-0.226744,-0.044444,-0.226744
-0.044444,-0.226744,-0.044444,-0.232558
-0.044444,-0.232558,-0.066667,-0.232558
-0.066667,-0.232558,-0.066667,-0.238372
-0.066667,-0.238372,0.000000,-0.238372
0.000000,-0.238372,0.000000,-0.244186
0.000000,-0.244186,0.044444,-0.244186
0.044444,-0.244186,0.044444,-0.250000
0.044444,-0.250000,0.066667,-0.250000
0.066667,-0.250000,0.066667,-0.284884
0.066667,-0.284884,0.044444,-0.284884
0.044444,-0.284884,0.044444,-0.296512
0.044444,-0.296512,0.066667,-0.296512
0.066667,-0.296512,0.066667,-0.308140
0.066667,-0.308140,0.044444,-0.308140
0.044444,-0.308140,0.044444,-0.377907
0.044444,-0.377907,0.000000,-0.377907
0.000000,-0.377907,0.000000,-0.372093
0.000000,-0.372093,-0.022222,-0.372093
-0.022222,-0.372093,-0.022222,-0.383721
-0.022222,-0.383721,0.000000,-0.383721
0.000000,-0.383721,0.000000,-0.377907
0.000000,-0.377907,0.044444,-0.377907
0.044444,-0.377907,0.044444,-0.389535
0.044444,-0.389535,0.022222,-0.389535
0.022222,-0.389535,0.022222,-0.395349
0.022222,-0.395349,0.044444,-0.395349
0.044444,-0.395349,0.044444,-0.424419
0.044444,-0.424419,0.022222,-0.424419
0.022222,-0.424419,0.022222,-0.441860
0.022222,-0.441860,0.044444,-0.441860
0.044444,-0.441860,0.044444,-0.476744
0.044444,-0.476744,-0.022222,-0.476744
-0.022222,-0.476744,-0.022222,-0.488372
-0.022222,-0.488372,-0.044444,-0.488372
-0.044444,-0.488372,-0.044444,-0.587209
-0.044444,-0.587209,0.044444,-0.587209
0.044444,-0.587209,0.044444,-0.627907
0.044444,-0.627907,0.000000,-0.627907
0.000000,-0.627907,0.000000,-0.622093
0.000000,-0.622093,-0.044444,-0.622093
-0.044444,-0.622093,-0.044444,-0.627907
-0.044444,-0.627907,-0.066667,-0.627907
-0.066667,-0.627907,-0.066667,-0.662791
-0.066667,-0.662791,-0.200000,-0.662791
-0.200000,-0.662791,-0.200000,-0.668605
-0.200000,-0.668605,-0.244444,-0.668605
-0.244444,-0.668605,-0.244444,-0.656977
-0.244444,-0.656977,-0.244444,-0.680233
