-0.19415813546370653,1.038827798334857,0
-0.19415813546370653,1.0689418958471324,0
-0.19415813546370653,1.0087137008225815,0
-0.1840793397157156,1.0087137008225815,0
-0.1840793397157156,1.0689418958471324,0
-0.17400054396772469,1.0087137008225815,0
-0.17400054396772469,1.0689418958471324,0
-0.17400054396772469,1.099055993359408,0
-0.1639217482197338,1.2797405784330607,0
-0.1639217482197338,1.249626480920785,0
-0.1639217482197338,1.099055993359408,0
-0.1639217482197338,1.309854675945336,0
-0.1639217482197338,1.1592841883839589,0
-0.1639217482197338,1.1893982858962342,0
-0.1639217482197338,1.0087137008225815,0
-0.1639217482197338,1.3399687734576116,0
-0.1639217482197338,1.4001969684821625,0
-0.1639217482197338,1.370082870969887,0
-0.1538429524717429,1.4001969684821625,0
-0.1538429524717429,1.2195123834085098,0
-0.1538429524717429,1.249626480920785,0
-0.1538429524717429,1.1893982858962342,0
-0.1538429524717429,1.1592841883839589,0
-0.1538429524717429,1.038827798334857,0
-0.1538429524717429,1.099055993359408,0
-0.1538429524717429,1.1291700908716833,0
-0.1538429524717429,1.0087137008225815,0
-0.1538429524717429,-1.3100718076226288,0
-0.1538429524717429,-1.2799577101103532,0
-0.1538429524717429,-1.340185905134904,0
-0.14376415672375198,1.4001969684821625,0
-0.14376415672375198,1.038827798334857,0
-0.14376415672375198,-1.2799577101103532,0
-0.14376415672375198,-1.340185905134904,0
-0.14376415672375198,-1.3703000026471797,0
-0.13368536097576109,1.4001969684821625,0
-0.13368536097576109,1.038827798334857,0
-0.13368536097576109,-1.2799577101103532,0
-0.13368536097576109,-1.2498436125980779,0
-0.13368536097576109,-1.3703000026471797,0
-0.12360656522777017,1.4001969684821625,0
-0.12360656522777017,1.038827798334857,0
-0.12360656522777017,-1.3703000026471797,0
-0.12360656522777017,-1.2498436125980779,0
-0.12360656522777017,-1.400414100159455,0
-0.11352776947977926,1.0087137008225815,0
-0.11352776947977926,1.038827798334857,0
-0.11352776947977926,0.978599603310306,0
-0.11352776947977926,0.9484855057980306,0
-0.11352776947977926,1.4001969684821625,0
-0.11352776947977926,0.9183714082857551,0
-0.11352776947977926,0.8882573107734797,0
-0.11352776947977926,-1.2498436125980779,0
-0.11352776947977926,-1.400414100159455,0
-0.11352776947977926,-1.0089308324998743,0
-0.10344897373178835,1.4001969684821625,0
-0.10344897373178835,0.8882573107734797,0
-0.10344897373178835,0.8581432132612042,0
-0.10344897373178835,0.8280291157489288,0
-0.10344897373178835,0.7678009207243778,0
-0.10344897373178835,0.7979150182366533,0
-0.10344897373178835,0.7376868232121023,0
-0.10344897373178835,-1.2498436125980779,0
-0.10344897373178835,0.7075727256998269,0
-0.10344897373178835,-1.400414100159455,0
-0.10344897373178835,0.6774586281875514,0
